ID,probability
TEST_00276,0.002293428875339107
TEST_00277,0.2637232233116685
TEST_00278,0.3648307737359989
TEST_00279,0.48840531415739924
TEST_00280,0.0014347776544627708
TEST_00281,0.12842361439675762
TEST_00282,0.002794578872301232
TEST_00283,0.004321562010188993
TEST_00284,0.3894265918290456
TEST_00285,0.28016951813879476
TEST_00286,0.06389897521701945
TEST_00287,0.509356065813134
TEST_00288,0.002003717339210912
TEST_00289,0.39963638914853433
TEST_00290,0.1544680809250317
TEST_00291,0.2800280932622413
TEST_00292,0.42222316700281615
TEST_00293,0.001938009950517628
TEST_00294,0.4841783743807881
TEST_00295,0.3064749076742257
TEST_00296,0.025342035495634668
TEST_00297,0.0014979646737303587
TEST_00298,0.5368930306992947
TEST_00299,0.3311189331539981
TEST_00300,0.1433358270804581
TEST_00301,0.452583001782737
TEST_00302,0.2796591188982594
TEST_00303,0.38387696720211467
TEST_00304,0.5560179899185066
TEST_00305,0.47426576001680676
TEST_00306,0.19431353621331293
TEST_00307,0.53197034477183
TEST_00308,0.44586971399172426
TEST_00309,0.44663058648901655
TEST_00310,0.39479051976935764
TEST_00311,0.4540725616620488
TEST_00312,0.1288416329557167
TEST_00313,0.12805426892336794
TEST_00314,0.4732814723396319
TEST_00315,0.32917002790923233
TEST_00316,0.04092030521082875
TEST_00317,0.11532104616099864
TEST_00318,0.0015154378320136914
TEST_00319,0.00240393045090294
TEST_00320,0.41250776348035756
TEST_00321,0.20424229322023787
TEST_00322,0.1770542977083384
TEST_00323,0.22585331397600167
TEST_00324,0.31025819082561734
TEST_00325,0.0013079808235640531
TEST_00326,0.31041001676030533
TEST_00327,0.28582099398230537
TEST_00328,0.12471220828149923
TEST_00329,0.33997818755326814
TEST_00330,0.36123857514880253
TEST_00331,0.0005762715328259958
TEST_00332,0.4430661626037611
TEST_00333,0.3727314629594911
TEST_00334,0.4409289692614164
TEST_00335,0.3369085656350972
TEST_00336,0.0028119127209868073
TEST_00337,0.19867892204764465
TEST_00338,0.2643573172339103
TEST_00339,0.3044964620162295
TEST_00340,0.3028515819190614
TEST_00341,0.2596947830879203
TEST_00342,0.14152996542701102
TEST_00343,0.03916475888682315
TEST_00344,0.20648649524375456
TEST_00345,0.02307011733255314
TEST_00346,0.31404478215971077
TEST_00347,0.2519676678110369
TEST_00348,0.3853073135865458
TEST_00349,0.31492116376872026
TEST_00350,0.25954637323244456
TEST_00351,0.3877540208746968
TEST_00352,0.0025872019747230934
TEST_00353,0.0032217808217849227
TEST_00354,0.18846586186033504
TEST_00355,0.39680259184159916
TEST_00356,0.1444448203076873
TEST_00357,0.0014640492871465848
TEST_00358,0.0031506370199315967
TEST_00359,0.4826377891479525
TEST_00360,0.3886537396995212
TEST_00361,0.21286640499493104
TEST_00362,0.39099488443695285
TEST_00363,0.0018747735856593352
TEST_00364,0.30748154309105147
TEST_00365,0.23882538457437008
TEST_00366,0.31179302670953174
TEST_00367,0.21203921044994758
TEST_00368,0.3076784729990346
TEST_00369,0.07243121483794435
TEST_00370,0.003930836217204278
TEST_00371,0.09887698534202405
TEST_00372,0.24944956122503736
TEST_00373,0.4571880226249526
TEST_00374,0.3788372092187803
TEST_00375,0.0021311195901697255
TEST_00376,0.001317866134297322
TEST_00377,0.27269620841554415
TEST_00378,0.2696224950498554
TEST_00379,0.1555200496563046
TEST_00380,0.0017716524392501869
TEST_00381,0.443939901196372
TEST_00382,0.4582962132795888
TEST_00383,0.08938271256503322
TEST_00384,0.40001589361569545
TEST_00385,0.1917819889839214
TEST_00386,0.5094563297571241
TEST_00387,0.27056943420430346
TEST_00388,0.28387351938312544
TEST_00389,0.30399061189229776
TEST_00390,0.450435506082578
TEST_00391,0.4915250611604083
TEST_00392,0.3082125311920739
TEST_00393,0.32656775036592034
TEST_00394,0.10926681485061665
TEST_00395,0.4821609114617563
TEST_00396,0.3586907889029991
TEST_00397,0.0014859410837794493
TEST_00398,0.16061835866790847
TEST_00399,0.0013986291673885442
TEST_00400,0.3343509149907456
TEST_00401,0.0012931702728632873
TEST_00402,0.10343954962391325
TEST_00403,0.014908279853894904
TEST_00404,0.4132529655563094
TEST_00405,0.5053388517235065
TEST_00406,0.09689272105386133
TEST_00407,0.28071799368850536
TEST_00408,0.2908457489678311
TEST_00409,0.11866208350876206
TEST_00410,0.04956380693742899
TEST_00411,0.19105493690361625
TEST_00412,0.1325302411937213
TEST_00413,0.42211796773177934
TEST_00414,0.3477192827549269
TEST_00415,0.23314388229059096
TEST_00416,0.4499687281175331
TEST_00417,0.4796945642320194
TEST_00418,0.4726907663881656
TEST_00419,0.0958890916995061
TEST_00420,0.09033908613915285
TEST_00421,0.3766667654299027
TEST_00422,0.49485174471769633
TEST_00423,0.0015990621275669833
TEST_00424,0.2001025079730334
TEST_00425,0.17469707915309296
TEST_00426,0.2768823928731796
TEST_00427,0.36053344305794366
TEST_00428,0.25487618798191336
TEST_00429,0.18186651508607132
TEST_00430,0.42281635156826775
TEST_00431,0.40701724258200056
TEST_00432,0.23065200942093766
TEST_00433,0.001745544309704989
TEST_00434,0.4506503573938152
TEST_00435,0.3103603268274106
TEST_00436,0.0014714878691659032
TEST_00437,0.3337926832662076
TEST_00438,0.0027524732679794148
TEST_00439,0.002423009515539645
TEST_00440,0.43194291908785065
TEST_00441,0.5027609793838316
TEST_00442,0.39660656989722165
TEST_00443,0.3773586939500161
TEST_00444,0.001326850797756054
TEST_00445,0.3665482117194139
TEST_00446,0.09167826429251322
TEST_00447,0.4405658002585493
TEST_00448,0.35589894634937924
TEST_00449,0.006021703493297883
TEST_00450,0.44005143706857375
TEST_00451,0.0003971603765457925
TEST_00452,0.37013615958637747
TEST_00453,0.4456731324551275
TEST_00454,0.277321717668627
TEST_00455,0.24613211322355516
TEST_00456,0.002162281763204343
TEST_00457,0.3562062145438035
TEST_00458,0.10146424449940661
TEST_00459,0.31591928803056224
TEST_00460,0.0029040297748558876
TEST_00461,0.4331509200083863
TEST_00462,0.3003203386707093
TEST_00463,0.18140938514933214
TEST_00464,0.33271721900667756
TEST_00465,0.2938697306871038
TEST_00466,0.26659381379718217
TEST_00467,0.34056810428648776
TEST_00468,0.5195235699912313
TEST_00469,0.003927120578671331
TEST_00470,0.324779644943631
TEST_00471,0.4703441215274848
TEST_00472,0.4890562859660131
TEST_00473,0.2773326518234953
TEST_00474,0.5165493923940704
TEST_00475,0.29152512411102954
TEST_00476,0.0014691299654780213
TEST_00477,0.44856644262660905
TEST_00478,0.20570225254539923
TEST_00479,0.22225741009700536
TEST_00480,0.4452731020786188
TEST_00481,0.16495435346220572
TEST_00482,0.2736323601317371
TEST_00483,0.30941021533111013
TEST_00484,0.1680297165270028
TEST_00485,0.27948357162678705
TEST_00486,0.2881259830116828
TEST_00487,0.41630242878537616
TEST_00488,0.23180041102843596
TEST_00489,0.3526762883093667
TEST_00490,0.31688459783980116
TEST_00491,0.4131866483701817
TEST_00492,0.2676547335050803
TEST_00493,0.2622348842855199
TEST_00494,0.003661335320886449
TEST_00495,0.45900218303852647
TEST_00496,0.29888945127998146
TEST_00497,0.39452489740912206
TEST_00498,0.26903998012828023
TEST_00499,0.5273469752033084
TEST_00500,0.001493962725624021
TEST_00501,0.003146769195732959
TEST_00502,0.060576209406347156
TEST_00503,0.36667078798224045
TEST_00504,0.0015560173973670154
TEST_00505,0.5363997571403997
TEST_00506,0.0022805244615681066
TEST_00507,0.2447026481218671
TEST_00508,0.4256708755890707
TEST_00509,0.2008266948537049
TEST_00510,0.2593182736598345
TEST_00511,0.027200103559303804
TEST_00512,0.029570635496388588
TEST_00513,0.0332337124712585
TEST_00514,0.5249290221837986
TEST_00515,0.308318904552112
TEST_00516,0.4490049521338969
TEST_00517,0.2881258742743008
TEST_00518,0.23901237571682238
TEST_00519,0.36451917423259916
TEST_00520,0.002844117197112325
TEST_00521,0.1347285010381954
TEST_00522,0.0019675990085909105
TEST_00523,0.2554952360087379
TEST_00524,0.31899120049697466
TEST_00525,0.107494417339046
TEST_00526,0.15420561603207183
TEST_00527,0.0064201697799622925
TEST_00528,0.24431446330972428
TEST_00529,0.3784411760431401
TEST_00530,0.3875310330578877
TEST_00531,0.41194145788700576
TEST_00532,0.5016942355646857
TEST_00533,0.0018946775847409935
TEST_00534,0.250709963487475
TEST_00535,0.13999246916119276
TEST_00536,0.47755479844971993
TEST_00537,0.0023886199552514576
TEST_00538,0.0021002020038026347
TEST_00539,0.03940444682444821
TEST_00540,0.37755741239819135
TEST_00541,0.2789200414032572
TEST_00542,0.002795008350755122
TEST_00543,0.3660936674568609
TEST_00544,0.28376414359589475
TEST_00545,0.3619323445977358
TEST_00546,0.36907299342880323
TEST_00547,0.0013364124691736736
TEST_00548,0.5083863467338148
TEST_00549,0.2366090853046069
TEST_00550,0.34487630021061305
TEST_00551,0.2991755131478856
TEST_00552,0.2895235250644631
TEST_00553,0.127471463155594
TEST_00554,0.24079326242615914
TEST_00555,0.3210015751846469
TEST_00556,0.1748550446636884
TEST_00557,0.3695752190191439
TEST_00558,0.46141963486322124
TEST_00559,0.0029216351397009237
TEST_00560,0.22248905198219607
TEST_00561,0.07335311602502366
TEST_00562,0.5922798690224751
TEST_00563,0.0034530215281249055
TEST_00564,0.3341668110615378
TEST_00565,0.20367070359558342
TEST_00566,0.2978260042379701
TEST_00567,0.13160435752154825
TEST_00568,0.2374863012490005
TEST_00569,0.18036592930977263
TEST_00570,0.1811119614952606
TEST_00571,0.25487049669136475
TEST_00572,0.0020214310723329423
TEST_00573,0.005189705803451376
TEST_00574,0.38771935233785604
TEST_00575,0.0784968446661979
TEST_00576,0.21572950154457943
TEST_00577,0.2645912008722232
TEST_00578,0.3580070132940933
TEST_00579,0.49263646171515957
TEST_00580,0.0009116203941619661
TEST_00581,0.3746945217732033
TEST_00582,0.14822388385166313
TEST_00583,0.3136755437308498
TEST_00584,0.2592209179266204
TEST_00585,0.2872541873845503
TEST_00586,0.10468988134939856
TEST_00587,0.22676150162709446
TEST_00588,0.4271439997112292
TEST_00589,0.0013775638139243043
TEST_00590,0.22373760151306685
TEST_00591,0.17357635073495192
TEST_00592,0.22777374955634525
TEST_00593,0.273968622419548
TEST_00594,0.0022181979447343744
TEST_00595,0.2168191928648155
TEST_00596,0.414784702505207
TEST_00597,0.4251366698442781
TEST_00598,0.26516341440535773
TEST_00599,0.22824914534409751
TEST_00600,0.0765931833134357
TEST_00601,0.3238963871653531
TEST_00602,0.3340271429082568
TEST_00603,0.4078662934134046
TEST_00604,0.1991449100999662
TEST_00605,0.43777984537781256
TEST_00606,0.04228847197492805
TEST_00607,0.29950650459897865
TEST_00608,0.196939635567972
TEST_00609,0.5283832852190752
TEST_00610,0.0012800710491815046
TEST_00611,0.27949678970103126
TEST_00612,0.286020176921632
TEST_00613,0.3365947555325644
TEST_00614,0.41052977338820906
TEST_00615,0.4594334308749194
TEST_00616,0.4080684695167265
TEST_00617,0.22400064284348103
TEST_00618,0.11927120966450047
TEST_00619,0.15359561753829454
TEST_00620,0.20081806485267722
TEST_00621,0.17765036975793602
TEST_00622,0.3930699050399836
TEST_00623,0.46337506529042966
TEST_00624,0.46150255398172757
TEST_00625,0.4486893563304646
TEST_00626,0.2863191321898898
TEST_00627,0.25158071546086586
TEST_00628,0.47535302451143274
TEST_00629,0.13459171849825705
TEST_00630,0.234345630191349
TEST_00631,0.13250891600427786
TEST_00632,0.5057837285765787
TEST_00633,0.3715314451156009
TEST_00634,0.4869208648493496
TEST_00635,0.4707066866130093
TEST_00636,0.2286813530789647
TEST_00637,0.4608663937861351
TEST_00638,0.001969457513985866
TEST_00639,0.5155652913131779
TEST_00640,0.0022532037063902072
TEST_00641,0.0011897181778891394
TEST_00642,0.5098302264279122
TEST_00643,0.26818999210751887
TEST_00644,0.1473387001405415
TEST_00645,0.12873272968463395
TEST_00646,0.0018527034476230834
TEST_00647,0.06246768932344396
TEST_00648,0.4748391211774553
TEST_00649,0.3832870355710424
TEST_00650,0.11283413315060015
TEST_00651,0.35778031395400745
TEST_00652,0.49488276773325424
TEST_00653,0.261638488644498
TEST_00654,0.0014776560538104495
TEST_00655,0.4779544733496752
TEST_00656,0.321712352115333
TEST_00657,0.001629431117386566
TEST_00658,0.08264011304136154
TEST_00659,0.18381788055067427
TEST_00660,0.0008718248069945907
TEST_00661,0.4764876373624873
TEST_00662,0.13091646695907094
TEST_00663,0.0035625048831179817
TEST_00664,0.32402288566473647
TEST_00665,0.0023332608166609465
TEST_00666,0.1984082377686442
TEST_00667,0.0004930919674503134
TEST_00668,0.1898406572892217
TEST_00669,0.261156780434874
TEST_00670,0.10600179950301941
TEST_00671,0.37645311535832093
TEST_00672,0.3688848982977919
TEST_00673,0.001508691385467237
TEST_00674,0.21998717821288483
TEST_00675,0.14101396041846181
TEST_00676,0.5175688207225138
TEST_00677,0.16504530229341252
TEST_00678,0.18734105949689633
TEST_00679,0.3861583397890773
TEST_00680,0.21295855538561786
TEST_00681,0.0014647812226725428
TEST_00682,0.0008493558933787984
TEST_00683,0.10396429497751887
TEST_00684,0.3620015797288154
TEST_00685,0.15168538059083908
TEST_00686,0.4685950646925524
TEST_00687,0.05112836796251985
TEST_00688,0.27058158002938876
TEST_00689,0.37766907543112016
TEST_00690,0.378361121776161
TEST_00691,0.4147579112309191
TEST_00692,0.04004659141274485
TEST_00693,0.19966643602446327
TEST_00694,0.08826540704279626
TEST_00695,0.24426195467939787
TEST_00696,0.04646375935471077
TEST_00697,0.34695718615865223
TEST_00698,0.4872702099077604
TEST_00699,0.0012223667542119688
TEST_00700,0.2442592558156152
TEST_00701,0.28326912194753995
TEST_00702,0.161867239394529
TEST_00703,0.23538497638603864
TEST_00704,0.373991092316579
TEST_00705,0.43349475434024703
TEST_00706,0.2332124662010105
TEST_00707,0.0037063278483399887
TEST_00708,0.0017432812047128076
TEST_00709,0.3275606381802685
TEST_00710,0.46303261129328854
TEST_00711,0.2446584640448463
TEST_00712,0.25481604237817634
TEST_00713,0.10732916868179826
TEST_00714,0.46523572270240743
TEST_00715,0.0009903233618153973
TEST_00716,0.24547230006900098
TEST_00717,0.302393752010386
TEST_00718,0.06605631897986491
TEST_00719,0.3464569074820641
TEST_00720,0.24534769081218152
TEST_00721,0.3840319837448659
TEST_00722,0.0042122804616505655
TEST_00723,0.3697611596032656
TEST_00724,0.0021448185819532128
TEST_00725,0.003274620563166064
TEST_00726,0.41786903829765853
TEST_00727,0.2615686407422984
TEST_00728,0.16607500662796998
TEST_00729,0.2863020143767614
TEST_00730,0.2484803628647323
TEST_00731,0.002809640773757285
TEST_00732,0.3949702925759124
TEST_00733,0.24452279416684677
TEST_00734,0.12389589890946415
TEST_00735,0.4934537624868757
TEST_00736,0.28323676114511287
TEST_00737,0.12230603136201518
TEST_00738,0.26612837278866935
TEST_00739,0.06405027154008752
TEST_00740,0.17769207854373825
TEST_00741,0.22580097435850588
TEST_00742,0.15538911039032494
TEST_00743,0.5091978570140213
TEST_00744,0.3190717976221191
TEST_00745,0.4611846567281744
TEST_00746,0.0016024929443674788
TEST_00747,0.3777019018443383
TEST_00748,0.24738530804617595
TEST_00749,0.0014593777196324155
TEST_00750,0.4048320935636176
TEST_00751,0.002735009344812826
TEST_00752,0.06561575132383068
TEST_00753,0.27839605143034485
TEST_00754,0.2594296948033741
TEST_00755,0.021528410759259247
TEST_00756,0.30880034215168456
TEST_00757,0.2742728178475702
TEST_00758,0.4969521352220432
TEST_00759,0.44337812441875335
TEST_00760,0.024319804610052932
TEST_00761,0.20111443749020236
TEST_00762,0.43339944115390694
TEST_00763,0.08288793270502698
TEST_00764,0.15423796234851123
TEST_00765,0.2443533814136692
TEST_00766,0.2668741123184537
TEST_00767,0.21791419754929797
TEST_00768,0.3654520364626763
TEST_00769,0.038644898093708094
TEST_00770,0.21504336826940654
TEST_00771,0.21801191975449166
TEST_00772,0.07412792277793531
TEST_00773,0.15296885473887736
TEST_00774,0.3737654119520374
TEST_00775,0.3712261321754554
TEST_00776,0.419007659117288
TEST_00777,0.3965460307581388
TEST_00778,0.2628534375264706
TEST_00779,0.13349872637809873
TEST_00780,0.3640901089668004
TEST_00781,0.2726882356598514
TEST_00782,0.1705201214234956
TEST_00783,0.3977572130813081
TEST_00784,0.4046385875041043
TEST_00785,0.4169105695657004
TEST_00786,0.3885140535698548
TEST_00787,0.5494282970401947
TEST_00788,0.0019573441435385766
TEST_00789,0.5130915714787461
TEST_00790,0.11109666496323006
TEST_00791,0.5754077942289365
TEST_00792,0.3091142203530854
TEST_00793,0.4811927643522034
TEST_00794,0.1592354600700382
TEST_00795,0.21504740794139254
TEST_00796,0.5230861037732527
TEST_00797,0.2870836056949789
TEST_00798,0.20106182480820745
TEST_00799,0.36930777870781095
TEST_00800,0.3174999095466369
TEST_00801,0.17027952793004472
TEST_00802,0.2567168058225752
TEST_00803,0.3792435107748762
TEST_00804,0.26159162569210337
TEST_00805,0.22152178013018214
TEST_00806,0.0018706139640747074
TEST_00807,0.0013460887178055288
TEST_00808,0.5169791625815734
TEST_00809,0.2502471214444742
TEST_00810,0.001607093270213968
TEST_00811,0.36648663511915847
TEST_00812,0.4148853445457754
TEST_00813,0.4364285916915404
TEST_00814,0.18970530315592843
TEST_00815,0.10572046117635192
TEST_00816,0.3501434827727778
TEST_00817,0.19899070016403472
TEST_00818,0.22595917853866282
TEST_00819,0.41306965924977895
TEST_00820,0.42821177338936484
TEST_00821,0.1162413838524953
TEST_00822,0.485907484848573
TEST_00823,0.2699039532209799
TEST_00824,0.42042340401958955
TEST_00825,0.49647996914418613
TEST_00826,0.28826555119501884
TEST_00827,0.002013504788820044
TEST_00828,0.44098179683742655
TEST_00829,0.22753852582422687
TEST_00830,0.32014369883291993
TEST_00831,0.320599848637087
TEST_00832,0.16741569997132827
TEST_00833,0.002618184231024159
TEST_00834,0.3357402304499623
TEST_00835,0.22960728239501596
TEST_00836,0.28144692098242724
TEST_00837,0.29056862116273363
TEST_00838,0.3836845927072155
TEST_00839,0.3306012902500946
TEST_00840,0.0010299623384390226
TEST_00841,0.4516849315285566
TEST_00842,0.3502478680261807
TEST_00843,0.39419982755841654
TEST_00844,0.3713862342916585
TEST_00845,0.3369607927850951
TEST_00846,0.31915290913517236
TEST_00847,0.0009893425798955626
TEST_00848,0.19483770764520886
TEST_00849,0.3940073915467188
TEST_00850,0.3611650716606874
TEST_00851,0.26852286499641004
TEST_00852,0.09206718460995501
TEST_00853,0.33211175602717036
TEST_00854,0.3993961924386231
TEST_00855,0.2081636009714798
TEST_00856,0.49392874981707036
TEST_00857,0.34439265948069053
TEST_00858,0.001364548818894512
TEST_00859,0.30985372940298994
TEST_00860,0.4746517389707196
TEST_00861,0.3585059314861592
TEST_00862,0.3686784307721171
TEST_00863,0.31694162207473586
TEST_00864,0.2719299795573486
TEST_00865,0.0018900746894682892
TEST_00866,0.11626018850995484
TEST_00867,0.5133440968128108
TEST_00868,0.5250020871632733
TEST_00869,0.20041075306033934
TEST_00870,0.40728191218020426
